person_age,person_income,person_emp_length,loan_grade,loan_amnt,loan_int_rate,loan_status,loan_percent_income,cb_person_default_on_file,cb_person_cred_hist_length,person_income_log,person_home_ownership_MORTGAGE,person_home_ownership_OTHER,person_home_ownership_OWN,person_home_ownership_RENT,loan_intent_DEBTCONSOLIDATION,loan_intent_EDUCATION,loan_intent_HOMEIMPROVEMENT,loan_intent_MEDICAL,loan_intent_PERSONAL,loan_intent_VENTURE
27,68500,4.0,0,8000,6.62,0,0.12,0,10,11.134603622683905,False,False,False,True,False,False,True,False,False,False
32,61572,0.0,2,15000,13.57,0,0.24,0,7,11.027978741746653,True,False,False,False,False,False,False,False,False,True
33,68500,6.0,1,8000,10.62,0,0.12,0,6,11.134603622683905,False,False,False,True,False,False,True,False,False,False
32,63000,9.0,1,8000,10.74,1,0.13,0,5,11.050905878263567,False,False,False,True,True,False,False,False,False,False
30,61800,6.0,1,20000,11.36,0,0.32,0,8,11.031674824544641,True,False,False,False,True,False,False,False,False,False
28,61838,12.0,0,10675,7.49,0,0.17,0,7,11.032289512367296,True,False,False,False,False,True,False,False,False,False
29,61848,13.0,1,5000,10.38,0,0.08,0,10,11.03245120954118,False,False,True,False,False,False,False,False,False,True
31,70000,4.0,1,8000,10.99,0,0.11,0,6,11.156264806643742,False,False,False,True,False,True,False,False,False,False
29,70000,13.0,0,8000,7.49,0,0.11,0,5,11.156264806643742,False,False,False,True,False,True,False,False,False,False
28,54400,1.0,3,8000,15.65,1,0.13,0,10,10.904137815028022,False,False,False,True,False,False,False,True,False,False
27,62000,6.0,1,15000,10.99,0,0.24,0,8,11.034905792929415,True,False,False,False,True,False,False,False,False,False
30,70000,2.0,2,8000,13.11,0,0.11,1,6,11.156264806643742,False,False,False,True,False,False,False,True,False,False
29,70000,9.0,1,8000,12.53,0,0.11,0,5,11.156264806643742,False,False,False,True,False,False,False,False,True,False
27,70000,11.0,3,8000,12.92,0,0.11,1,6,11.156264806643742,False,False,False,True,False,False,True,False,False,False
29,70004,0.0,0,8000,9.63,0,0.11,0,9,11.156321947052026,False,False,False,True,False,False,False,True,False,False
35,71000,3.0,1,8000,11.49,0,0.11,0,6,11.170449240431308,False,False,False,True,False,True,False,False,False,False
35,62000,0.0,0,9475,6.03,0,0.15,0,5,11.034905792929415,True,False,False,False,False,True,False,False,False,False
30,71000,8.0,1,8000,11.12,0,0.11,0,8,11.170449240431308,False,False,False,True,False,False,False,True,False,False
31,72000,0.0,0,8000,7.9,0,0.11,0,7,11.184435286790631,False,False,False,True,False,False,True,False,False,False
30,62000,1.0,0,15000,6.03,0,0.24,0,10,11.034905792929415,True,False,False,False,False,False,False,False,False,True
29,62000,9.0,0,9000,6.62,0,0.15,0,7,11.034905792929415,True,False,False,False,False,False,True,False,False,False
29,62000,4.0,0,15000,6.03,0,0.24,0,7,11.034905792929415,False,False,True,False,False,True,False,False,False,False
29,62000,6.0,0,12000,7.51,0,0.19,0,5,11.034905792929415,True,False,False,False,False,False,False,False,False,True
31,62000,9.0,2,2500,14.65,0,0.04,1,6,11.034905792929415,True,False,False,False,False,False,False,True,False,False
34,62000,18.0,1,28000,11.71,0,0.45,0,10,11.034905792929415,True,False,False,False,False,False,True,False,False,False
29,62000,5.0,0,10000,5.99,0,0.16,0,8,11.034905792929415,True,False,False,False,True,False,False,False,False,False
29,72000,0.0,2,8000,13.57,0,0.11,1,9,11.184435286790631,False,False,False,True,False,False,False,True,False,False
27,62000,2.0,0,5000,5.42,0,0.08,0,5,11.034905792929415,True,False,False,False,False,False,True,False,False,False
31,72100,1.0,2,8000,14.65,0,0.11,1,10,11.185823192802378,False,False,False,True,False,False,True,False,False,False
29,73000,2.0,0,8000,7.4,0,0.11,0,7,11.19822841866684,False,False,False,True,False,False,True,False,False,False
30,73008,5.0,1,8000,9.99,0,0.11,0,7,11.19833800020246,False,False,False,True,False,False,False,False,False,True
28,75000,6.0,0,8000,7.9,0,0.11,0,6,11.225256725762893,False,False,False,True,False,True,False,False,False,False
27,62000,11.0,4,4150,18.39,0,0.07,0,5,11.034905792929415,True,False,False,False,False,True,False,False,False,False
27,75000,2.0,2,8000,13.49,0,0.11,1,5,11.225256725762893,False,False,False,True,False,True,False,False,False,False
29,62000,14.0,4,9600,18.39,0,0.15,0,10,11.034905792929415,True,False,False,False,False,True,False,False,False,False
29,56000,4.0,1,8000,11.49,1,0.14,0,5,10.933124826700707,True,False,False,False,False,False,False,True,False,False
31,62000,7.0,1,7500,10.99,0,0.12,0,5,11.034905792929415,True,False,False,False,False,False,False,False,True,False
30,62000,7.0,1,9600,11.99,0,0.15,0,8,11.034905792929415,True,False,False,False,False,False,False,False,True,False
29,76000,2.0,1,8000,11.36,0,0.11,0,5,11.23850177707664,False,False,False,True,False,False,True,False,False,False
27,76860,4.0,0,8000,5.79,0,0.1,0,6,11.249753874702945,False,False,False,True,True,False,False,False,False,False
31,78000,2.0,0,8000,7.9,0,0.1,0,7,11.264476926102367,False,False,False,True,False,False,False,False,False,True
28,61200,12.0,1,8000,10.38,1,0.11,0,8,11.021918808236205,False,False,False,True,False,False,False,True,False,False
27,78500,6.0,0,8000,8.59,0,0.1,0,5,11.270866642542865,False,False,False,True,False,False,False,False,False,True
31,62000,4.0,0,6550,5.79,0,0.11,0,5,11.034905792929415,True,False,False,False,False,False,False,False,False,True
31,80000,1.0,2,8000,12.61,0,0.1,1,7,11.289794413577894,False,False,False,True,False,True,False,False,False,False
27,56000,2.0,0,10000,6.91,1,0.18,0,8,10.933124826700707,True,False,False,False,False,False,True,False,False,False
27,80500,2.0,0,8000,8.49,0,0.1,0,9,11.296024885689746,False,False,False,True,False,False,False,False,True,False
29,62000,10.0,0,3600,7.14,0,0.06,0,9,11.034905792929415,True,False,False,False,False,True,False,False,False,False
28,82000,12.0,0,8000,7.49,0,0.1,0,10,11.314486721293981,False,False,False,True,False,False,False,False,True,False
33,62000,3.0,0,10000,7.88,0,0.16,0,6,11.034905792929415,True,False,False,False,False,True,False,False,False,False
30,62000,4.0,1,8000,10.99,0,0.13,0,10,11.034905792929415,True,False,False,False,False,False,False,False,True,False
29,82710,2.0,2,8000,13.49,0,0.1,1,9,11.323107883049328,False,False,False,True,False,False,False,False,True,False
29,62000,4.0,3,3000,14.84,0,0.05,0,7,11.034905792929415,True,False,False,False,False,False,False,False,True,False
31,62000,4.0,1,17000,10.99,0,0.27,0,10,11.034905792929415,True,False,False,False,False,False,True,False,False,False
29,83500,1.0,1,8000,11.49,0,0.1,0,8,11.332613886815139,False,False,False,True,False,False,False,True,False,False
32,62000,6.0,1,6000,11.36,0,0.1,0,6,11.034905792929415,True,False,False,False,False,False,False,False,True,False
33,62000,3.0,0,3700,6.39,0,0.06,0,7,11.034905792929415,True,False,False,False,False,True,False,False,False,False
28,85000,8.0,1,8000,11.71,0,0.09,0,5,11.350418300109132,False,False,False,True,True,False,False,False,False,False
30,62000,9.0,2,5000,13.11,0,0.08,1,8,11.034905792929415,True,False,False,False,False,True,False,False,False,False
32,62000,3.0,1,20000,11.36,0,0.32,0,9,11.034905792929415,True,False,False,False,False,True,False,False,False,False
29,85000,12.0,1,8000,10.62,0,0.09,0,8,11.350418300109132,False,False,False,True,False,False,False,False,True,False
29,62000,4.0,2,20000,13.48,0,0.32,1,10,11.034905792929415,True,False,False,False,False,False,True,False,False,False
28,62000,8.0,1,5000,10.25,0,0.08,0,6,11.034905792929415,True,False,False,False,False,False,False,False,True,False
27,62000,6.0,0,3600,7.14,0,0.06,0,9,11.034905792929415,True,False,False,False,False,False,False,False,False,True
28,86000,13.0,0,8000,5.99,0,0.09,0,10,11.362114203075018,False,False,False,True,False,False,False,True,False,False
34,86400,0.0,2,8000,13.49,0,0.09,1,9,11.366754528799243,False,False,False,True,False,False,False,True,False,False
32,62000,1.0,1,15000,12.18,0,0.24,0,6,11.034905792929415,False,False,True,False,False,True,False,False,False,False
27,90000,0.0,1,8000,10.99,0,0.09,0,10,11.407576060361786,False,False,False,True,False,False,False,True,False,False
33,62000,2.0,2,9800,13.79,0,0.16,1,10,11.034905792929415,False,False,True,False,False,False,True,False,False,False
32,90000,0.0,0,8000,7.88,0,0.09,0,5,11.407576060361786,False,False,False,True,False,False,False,False,True,False
29,62000,0.0,2,10000,12.41,0,0.16,1,9,11.034905792929415,True,False,False,False,False,False,False,False,True,False
27,93000,1.0,0,8000,7.49,0,0.09,0,7,11.440365524765756,False,False,False,True,False,False,False,True,False,False
34,93100,2.0,2,8000,13.48,0,0.09,0,9,11.441440204346033,False,False,False,True,False,False,True,False,False,False
28,56000,5.0,2,5050,12.29,1,0.09,1,5,10.933124826700707,True,False,False,False,False,False,True,False,False,False
27,56000,0.0,3,25000,13.55,1,0.45,0,8,10.933124826700707,True,False,False,False,False,True,False,False,False,False
28,95000,5.0,1,8000,12.42,0,0.08,0,6,11.461642696843066,False,False,False,True,False,True,False,False,False,False
31,95000,5.0,1,8000,10.99,0,0.08,0,10,11.461642696843066,False,False,False,True,False,False,False,False,True,False
27,62000,1.0,1,3275,9.33,0,0.05,0,8,11.034905792929415,True,False,False,False,False,False,True,False,False,False
29,62004,0.0,1,12000,11.11,0,0.19,0,7,11.034970305936874,True,False,False,False,False,False,False,True,False,False
29,99000,3.0,2,8000,12.99,0,0.08,1,8,11.502885230075814,False,False,False,True,False,False,True,False,False,False
33,104000,9.0,1,8000,11.58,0,0.08,0,8,11.552155793461898,False,False,False,True,True,False,False,False,False,False
34,105000,0.0,0,8000,8.38,0,0.08,0,8,11.561725152903833,False,False,False,True,False,False,False,False,True,False
29,105500,4.0,0,8000,7.49,0,0.08,0,7,11.566475710526321,False,False,False,True,False,False,False,False,True,False
28,103000,0.0,3,8000,14.61,1,0.08,0,10,11.542493975902508,False,False,False,True,False,True,False,False,False,False
32,62217,2.0,2,6000,14.27,0,0.1,1,6,11.038399625929856,True,False,False,False,False,False,False,True,False,False
30,62256,1.0,3,9000,15.05,0,0.14,1,10,11.039026257804146,True,False,False,False,False,False,True,False,False,False
30,108000,1.0,3,8000,14.96,1,0.07,1,7,11.58989576532275,False,False,False,True,False,False,False,False,True,False
28,62352,3.0,0,3800,6.62,0,0.06,0,7,11.040567065427815,True,False,False,False,True,False,False,False,False,False
35,125000,11.0,3,8000,15.31,0,0.06,1,7,11.736077016252437,False,False,False,True,False,True,False,False,False,False
30,62400,2.0,0,6000,6.03,0,0.1,0,10,11.041336579870135,True,False,False,False,False,False,True,False,False,False
33,56400,3.0,1,8500,12.42,1,0.15,0,6,10.94024216782542,True,False,False,False,False,True,False,False,False,False
34,130000,2.0,1,8000,10.99,0,0.06,0,10,11.775297421715827,False,False,False,True,False,False,False,False,False,True
27,62400,11.0,0,1000,5.42,0,0.02,0,7,11.041336579870135,True,False,False,False,False,False,False,False,False,True
30,132640,6.0,2,8000,13.57,0,0.06,0,5,11.795401509544563,False,False,False,True,False,False,False,False,False,True
27,62400,12.0,0,12000,5.42,0,0.19,0,8,11.041336579870135,True,False,False,False,True,False,False,False,False,False
28,150000,1.0,1,8000,11.71,0,0.05,0,10,11.918397239722838,False,False,False,True,False,True,False,False,False,False
31,62400,8.0,3,8500,14.09,0,0.14,0,5,11.041336579870135,True,False,False,False,False,True,False,False,False,False
27,150000,2.0,1,8000,10.99,0,0.05,0,7,11.918397239722838,False,False,False,True,False,True,False,False,False,False
33,155000,3.0,0,8000,7.9,0,0.05,0,6,11.951186847493476,False,False,False,True,False,False,False,True,False,False
28,160000,7.0,1,8000,12.69,0,0.05,0,7,11.982935344196433,False,False,False,True,False,False,False,False,True,False
27,160000,4.0,1,8000,12.42,0,0.05,0,9,11.982935344196433,False,False,False,True,False,True,False,False,False,False
29,215000,2.0,1,8000,10.71,0,0.04,0,7,12.278397958261774,False,False,False,True,False,False,False,True,False,False
31,552000,0.0,0,8000,7.29,0,0.01,0,10,13.221305136851795,False,False,False,True,False,False,False,False,True,False
32,62400,7.0,1,20000,12.53,0,0.32,0,6,11.041336579870135,True,False,False,False,True,False,False,False,False,False
27,67000,1.0,2,8050,14.72,0,0.12,0,9,11.112462823634855,False,False,False,True,True,False,False,False,False,False
33,55200,3.0,2,8100,13.48,0,0.15,1,10,10.918736348043124,False,False,False,True,False,False,False,False,False,True
30,62496,14.0,1,3200,10.99,0,0.05,0,8,11.042873834572456,True,False,False,False,False,False,False,False,True,False
32,35004,3.0,3,8150,16.49,0,0.23,1,5,10.463246187411299,False,False,False,True,False,False,False,True,False,False
35,62500,2.0,0,1600,5.42,0,0.03,0,5,11.042937835596494,False,False,True,False,False,False,False,True,False,False
27,62500,2.0,0,12000,7.66,0,0.19,0,8,11.042937835596494,True,False,False,False,True,False,False,False,False,False
30,62500,8.0,0,15000,6.91,0,0.24,0,10,11.042937835596494,True,False,False,False,False,False,False,True,False,False
33,42996,2.0,0,8200,7.88,0,0.19,0,9,10.668885624799978,False,False,False,True,True,False,False,False,False,False
29,62500,13.0,1,5000,11.36,0,0.08,0,7,11.042937835596494,True,False,False,False,True,False,False,False,False,False
29,77000,0.0,0,8225,7.49,0,0.11,0,10,11.251573687764477,False,False,False,True,False,True,False,False,False,False
31,62500,0.0,2,3000,13.92,0,0.05,1,5,11.042937835596494,False,False,True,False,False,False,False,False,False,True
28,32500,0.0,0,8250,7.51,0,0.25,0,10,10.389026137075234,False,False,False,True,False,False,False,True,False,False
35,48000,7.0,0,8250,7.51,0,0.17,0,6,10.778977123006351,False,False,False,True,False,False,False,True,False,False
27,62570,11.0,3,25000,14.84,0,0.4,0,5,11.044057190964745,True,False,False,False,False,True,False,False,False,False
28,56664,12.0,3,16300,14.91,1,0.29,1,10,10.944912015167048,True,False,False,False,False,False,False,False,True,False
28,62851,8.0,1,12000,10.99,0,0.19,0,6,11.048538035310022,True,False,False,False,True,False,False,False,False,False
33,62910,3.0,3,7075,17.58,0,0.11,0,8,11.04947630816179,False,False,True,False,False,False,False,False,True,False
32,19000,1.0,0,8325,6.62,1,0.44,0,9,9.852246888342531,False,False,False,True,False,False,False,False,True,False
31,26900,1.0,0,8325,7.51,1,0.31,0,7,10.199918739620157,False,False,False,True,False,False,False,False,False,True
28,81120,0.0,0,8350,7.49,0,0.1,0,8,11.303697146165202,False,False,False,True,False,False,False,False,True,False
27,63000,12.0,2,15500,14.65,0,0.25,0,5,11.050905878263567,True,False,False,False,True,False,False,False,False,False
33,63000,7.0,0,18250,8.9,0,0.29,0,9,11.050905878263567,True,False,False,False,True,False,False,False,False,False
28,30000,0.0,1,8400,11.89,0,0.28,0,10,10.308985993422082,False,False,False,True,False,False,False,False,True,False
30,32000,3.0,2,8400,13.98,1,0.26,0,9,10.373522431293592,False,False,False,True,False,False,True,False,False,False
30,63000,14.0,0,3500,7.49,0,0.06,0,7,11.050905878263567,True,False,False,False,True,False,False,False,False,False
27,63000,11.0,0,1700,8.49,0,0.03,0,5,11.050905878263567,True,False,False,False,False,True,False,False,False,False
34,32758,0.0,3,8400,14.96,1,0.26,0,5,10.396933012470582,False,False,False,True,True,False,False,False,False,False
27,63000,11.0,0,4400,5.99,0,0.07,0,8,11.050905878263567,True,False,False,False,True,False,False,False,False,False
28,63000,7.0,2,8575,13.49,0,0.14,0,8,11.050905878263567,True,False,False,False,False,True,False,False,False,False
35,33144,3.0,3,8400,14.91,0,0.25,0,8,10.408647154675492,False,False,False,True,False,False,False,False,False,True
34,63000,9.0,1,18000,11.49,0,0.29,0,9,11.050905878263567,True,False,False,False,True,False,False,False,False,False
34,57000,6.0,0,2600,5.99,1,0.05,0,7,10.950824090522445,True,False,False,False,False,False,True,False,False,False
31,33276,2.0,5,8400,18.43,1,0.25,1,5,10.41262174664114,False,False,False,True,False,False,False,True,False,False
29,63000,5.0,1,7400,10.99,0,0.12,0,10,11.050905878263567,True,False,False,False,False,False,False,True,False,False
28,63000,7.0,2,6400,14.79,0,0.1,0,9,11.050905878263567,True,False,False,False,False,False,True,False,False,False
27,63000,11.0,0,4000,6.99,0,0.06,0,7,11.050905878263567,True,False,False,False,True,False,False,False,False,False
27,63000,12.0,0,18000,7.49,0,0.29,0,9,11.050905878263567,True,False,False,False,False,False,False,False,True,False
27,37000,7.0,1,8400,9.91,0,0.23,0,7,10.518700218288165,False,False,False,True,False,False,False,True,False,False
34,33500,4.0,1,8400,10.99,1,0.25,0,9,10.419330568113901,False,False,False,True,False,False,False,True,False,False
33,41000,2.0,1,8400,11.71,0,0.2,0,6,10.62135173563291,False,False,False,True,False,False,False,True,False,False
32,63000,6.0,0,8000,6.17,0,0.13,0,8,11.050905878263567,True,False,False,False,False,False,False,False,True,False
28,63000,1.0,1,11500,9.99,0,0.18,0,8,11.050905878263567,True,False,False,False,False,False,True,False,False,False
27,63000,9.0,1,4500,8.88,0,0.07,0,7,11.050905878263567,True,False,False,False,True,False,False,False,False,False
32,42000,0.0,0,8400,7.88,0,0.2,0,9,10.645448706505872,False,False,False,True,True,False,False,False,False,False
28,63000,3.0,2,13500,13.23,0,0.21,0,5,11.050905878263567,True,False,False,False,False,False,False,False,False,True
29,63000,13.0,0,15000,7.49,0,0.24,0,7,11.050905878263567,False,False,True,False,False,False,True,False,False,False
29,63000,0.0,1,9000,10.99,0,0.14,0,9,11.050905878263567,False,False,True,False,False,False,False,True,False,False
35,49872,2.0,0,8400,7.29,0,0.17,0,9,10.817235053137502,False,False,False,True,False,False,False,False,False,True
30,57000,3.0,4,9000,17.93,1,0.16,1,6,10.950824090522445,True,False,False,False,False,False,False,True,False,False
30,63000,2.0,1,8000,10.25,0,0.13,0,6,11.050905878263567,True,False,False,False,False,True,False,False,False,False
34,63000,3.0,1,15000,10.99,0,0.24,0,9,11.050905878263567,True,False,False,False,True,False,False,False,False,False
33,63000,2.0,0,12800,7.88,0,0.2,0,10,11.050905878263567,False,False,True,False,False,True,False,False,False,False
32,50400,11.0,1,8400,12.42,0,0.17,0,7,10.827766295132466,False,False,False,True,False,True,False,False,False,False
27,51000,1.0,1,8400,10.71,0,0.16,0,5,10.839600519357369,False,False,False,True,False,False,True,False,False,False
28,63000,1.0,2,8000,12.73,0,0.13,0,9,11.050905878263567,True,False,False,False,False,False,True,False,False,False
29,63000,5.0,1,5000,11.14,0,0.08,0,9,11.050905878263567,True,False,False,False,False,False,True,False,False,False
31,63000,3.0,2,7000,13.92,0,0.11,0,7,11.050905878263567,True,False,False,False,False,False,False,False,False,True
29,52000,3.0,0,8400,5.79,0,0.16,0,6,10.859018228147887,False,False,False,True,False,False,False,False,False,True
29,63000,6.0,1,25000,11.48,0,0.4,0,8,11.050905878263567,True,False,False,False,False,False,True,False,False,False
32,63000,12.0,2,7000,13.57,0,0.11,1,7,11.050905878263567,True,False,False,False,False,True,False,False,False,False
27,52800,2.0,1,8400,11.86,0,0.16,0,10,10.874285408908944,False,False,False,True,False,False,False,False,False,True
27,63000,2.0,0,4500,9.63,0,0.07,0,8,11.050905878263567,False,True,False,False,True,False,False,False,False,False
27,49600,2.0,3,8400,15.31,1,0.17,0,5,10.811766273800105,False,False,False,True,False,True,False,False,False,False
27,63000,11.0,0,2500,7.68,0,0.04,0,7,11.050905878263567,True,False,False,False,False,False,False,False,True,False
30,57996,2.0,2,8400,12.98,0,0.14,1,8,10.968146564052885,False,False,False,True,True,False,False,False,False,False
33,57000,3.0,4,10000,15.68,1,0.18,1,8,10.950824090522445,True,False,False,False,False,True,False,False,False,False
30,52576,3.0,0,8400,7.49,1,0.16,0,6,10.870034040741325,False,False,False,True,False,False,True,False,False,False
28,63000,0.0,3,5000,13.67,0,0.08,1,7,11.050905878263567,True,False,False,False,False,True,False,False,False,False
27,63000,2.0,0,9500,8.07,0,0.15,0,6,11.050905878263567,False,False,True,False,False,False,False,True,False,False
27,65000,4.0,0,8400,6.99,0,0.13,0,5,11.082157933374816,False,False,False,True,False,True,False,False,False,False
32,65280,0.0,2,8400,13.61,0,0.13,0,9,11.08645630814811,False,False,False,True,False,False,False,False,True,False
31,63324,8.0,1,24000,11.83,0,0.38,0,6,11.056035474869876,True,False,False,False,True,False,False,False,False,False
27,63344,3.0,1,8000,11.36,0,0.13,0,10,11.056351256036153,True,False,False,False,False,False,True,False,False,False
27,71000,11.0,2,8400,12.61,0,0.12,1,10,11.170449240431308,False,False,False,True,False,True,False,False,False,False
28,66000,12.0,0,8400,7.51,1,0.13,0,8,11.097425172408931,False,False,False,True,True,False,False,False,False,False
29,63440,7.0,0,20000,8.9,0,0.32,0,10,11.057865619110094,False,False,True,False,False,True,False,False,False,False
34,63500,18.0,0,5125,8.49,0,0.08,0,5,11.05881093278828,True,False,False,False,False,False,True,False,False,False
28,75000,4.0,1,8400,11.14,1,0.11,0,5,11.225256725762893,False,False,False,True,True,False,False,False,False,False
30,63500,9.0,3,12000,15.33,0,0.19,1,9,11.05881093278828,True,False,False,False,False,False,False,False,False,True
34,102000,4.0,4,8400,17.19,0,0.08,1,10,11.532737896139919,False,False,False,True,False,True,False,False,False,False
27,57504,11.0,1,17000,12.18,1,0.3,0,8,10.959627179526683,True,False,False,False,False,False,False,True,False,False
28,63550,12.0,0,12500,7.49,0,0.2,0,10,11.059598012135023,True,False,False,False,False,False,True,False,False,False
28,63600,12.0,0,3000,7.49,0,0.05,0,7,11.060384472475045,True,False,False,False,True,False,False,False,False,False
35,57600,19.0,0,2000,6.76,1,0.03,0,9,10.961295207644392,True,False,False,False,False,False,False,False,True,False
31,19200,5.0,1,8500,10.99,1,0.44,0,6,9.862717639992917,False,False,False,True,False,False,True,False,False,False
28,20000,2.0,1,8500,8.88,1,0.42,0,10,9.90353755128617,False,False,False,True,False,False,False,True,False,False
29,63755,14.0,2,3000,13.48,0,0.05,1,10,11.062818576238943,True,False,False,False,False,False,False,True,False,False
30,98000,14.0,2,8525,10.78,1,0.09,0,9,11.49273296168228,False,False,False,True,False,False,False,False,True,False
30,63830,2.0,4,15000,17.99,0,0.23,0,5,11.063994244741828,True,False,False,False,False,False,True,False,False,False
27,63844,11.0,0,20000,6.54,0,0.31,0,10,11.064213549858781,True,False,False,False,True,False,False,False,False,False
29,27840,0.0,4,8575,19.42,1,0.31,0,8,10.234265033343494,False,False,False,True,False,False,False,False,True,False
33,63996,15.0,0,3200,5.42,0,0.05,0,6,11.066591486243142,True,False,False,False,True,False,False,False,False,False
29,63996,8.0,2,12000,12.61,0,0.19,0,5,11.066591486243142,False,False,True,False,False,False,False,False,True,False
27,35000,11.0,2,8575,15.27,0,0.24,0,6,10.463131911491967,False,False,False,True,False,False,False,False,False,True
34,63996,2.0,0,6400,8.0,0,0.1,0,9,11.066591486243142,True,False,False,False,False,True,False,False,False,False
27,30000,2.0,0,8600,7.51,0,0.29,0,8,10.308985993422082,False,False,False,True,False,True,False,False,False,False
27,32000,2.0,3,8600,16.02,1,0.27,1,6,10.373522431293592,False,False,False,True,False,False,False,True,False,False
35,35000,10.0,3,8600,15.99,0,0.25,0,5,10.463131911491967,False,False,False,True,False,False,False,False,True,False
30,64000,3.0,0,10200,6.62,0,0.16,0,8,11.06665398721974,True,False,False,False,False,False,True,False,False,False
30,43200,6.0,1,8600,11.36,0,0.2,0,5,10.673618922112436,False,False,False,True,False,False,False,False,False,True
27,30000,4.0,0,8650,8.94,0,0.29,0,6,10.308985993422082,False,False,False,True,False,False,False,False,True,False
31,60682,3.0,0,8650,8.49,0,0.14,0,8,11.013418871923953,False,False,False,True,False,False,False,False,True,False
28,64000,7.0,1,7000,11.71,0,0.11,0,9,11.06665398721974,True,False,False,False,False,True,False,False,False,False
28,64000,5.0,0,12000,6.03,0,0.19,0,8,11.06665398721974,True,False,False,False,False,False,False,False,False,True
28,28320,4.0,3,8700,14.61,1,0.31,0,10,10.25135885791871,False,False,False,True,False,False,False,False,False,True
30,32004,2.0,3,8700,15.58,1,0.27,0,10,10.373647419576104,False,False,False,True,False,False,False,False,True,False
32,40320,4.0,2,8700,12.61,0,0.22,1,5,10.604627704024997,False,False,False,True,False,False,False,True,False,False
29,45000,4.0,0,8700,7.88,0,0.19,0,9,10.714439990727769,False,False,False,True,False,True,False,False,False,False
31,58000,15.0,4,16000,16.795,1,0.28,0,8,10.968215530759236,True,False,False,False,True,False,False,False,False,False
27,64000,11.0,1,3500,11.99,0,0.05,0,8,11.06665398721974,True,False,False,False,False,False,False,True,False,False
33,64000,3.0,0,8800,7.49,0,0.14,0,5,11.06665398721974,True,False,False,False,False,False,False,False,False,True
28,64000,4.0,0,8825,5.99,0,0.14,0,5,11.06665398721974,True,False,False,False,False,False,False,False,True,False
27,68000,4.0,0,8700,7.88,0,0.13,0,5,11.127277689932466,False,False,False,True,False,False,True,False,False,False
34,64000,2.0,0,9000,6.92,0,0.14,0,6,11.06665398721974,True,False,False,False,False,True,False,False,False,False
31,59000,2.0,2,8750,12.68,0,0.15,0,9,10.985309671896763,False,False,False,True,False,False,True,False,False,False
35,64000,11.0,0,14500,7.66,0,0.23,0,6,11.06665398721974,True,False,False,False,True,False,False,False,False,False
34,64000,1.0,0,7200,7.29,0,0.11,0,7,11.06665398721974,True,False,False,False,False,False,False,True,False,False
27,65000,5.0,1,8750,9.63,0,0.13,0,5,11.082157933374816,False,False,False,True,False,False,False,True,False,False
28,64000,3.0,0,7200,7.29,0,0.11,0,8,11.06665398721974,True,False,False,False,False,False,False,False,False,True
27,64000,11.0,0,5000,5.79,0,0.08,0,5,11.06665398721974,False,False,True,False,False,False,False,False,False,True
34,42240,3.0,2,8775,13.06,0,0.21,1,6,10.651146592342338,False,False,False,True,False,False,False,False,True,False
27,64000,0.0,0,8000,5.79,0,0.13,0,5,11.06665398721974,True,False,False,False,False,False,False,True,False,False
34,64000,2.0,0,8000,6.91,0,0.13,0,6,11.06665398721974,True,False,False,False,False,False,True,False,False,False
32,145000,2.0,1,8800,10.59,0,0.06,0,7,11.884495917930655,False,False,False,True,False,False,False,False,True,False
28,64000,3.0,2,5000,13.23,0,0.08,1,7,11.06665398721974,True,False,False,False,False,False,False,False,False,True
32,64000,2.0,0,8000,6.76,0,0.13,0,7,11.06665398721974,True,False,False,False,False,True,False,False,False,False
32,24000,0.0,3,9000,15.62,1,0.38,0,7,10.085850775128717,False,False,False,True,False,False,False,False,False,True
33,58000,7.0,1,15000,10.62,1,0.26,0,5,10.968215530759236,True,False,False,False,True,False,False,False,False,False
34,24000,0.0,1,9000,11.14,1,0.38,0,8,10.085850775128717,False,False,False,True,False,True,False,False,False,False
32,64000,3.0,0,13000,7.88,0,0.2,0,7,11.06665398721974,True,False,False,False,False,False,True,False,False,False
31,64000,15.0,1,24000,10.25,0,0.38,0,5,11.06665398721974,True,False,False,False,False,True,False,False,False,False
31,64000,15.0,2,20000,13.48,0,0.31,1,5,11.06665398721974,True,False,False,False,True,False,False,False,False,False
35,58000,4.0,3,15000,13.99,1,0.26,1,9,10.968215530759236,True,False,False,False,False,False,False,True,False,False
28,64049,7.0,1,20000,12.69,0,0.31,0,7,11.06741930732488,True,False,False,False,False,True,False,False,False,False
33,28200,2.0,2,9000,13.48,1,0.32,0,8,10.247112717290387,False,False,False,True,False,True,False,False,False,False
33,64197,7.0,2,7600,12.99,0,0.12,0,7,11.069727336544824,True,False,False,False,False,False,False,True,False,False
30,64300,4.0,3,14000,15.33,0,0.22,1,10,11.071330462204312,True,False,False,False,False,False,True,False,False,False
29,64320,13.0,0,8000,6.03,0,0.12,0,9,11.071641450995672,True,False,False,False,False,False,False,True,False,False
35,30000,0.0,2,9000,13.92,0,0.3,1,7,10.308985993422082,False,False,False,True,False,False,False,True,False,False
29,32000,5.0,3,9000,16.77,0,0.28,0,5,10.373522431293592,False,False,False,True,False,False,False,False,True,False
27,32000,4.0,1,9000,11.48,1,0.28,0,8,10.373522431293592,False,False,False,True,False,False,False,True,False,False
31,64500,5.0,0,7000,7.88,0,0.11,0,5,11.07443600653965,True,False,False,False,False,True,False,False,False,False
